x,y
"깔끔하다,좋다,깔끔하다,좋다,깔끔하다,좋다,깔끔하다,좋다",디자인
"생각,발색,발리다,등등,좋다,향,강하다,하다,색상,예쁘다,사고,나다,재구매하다",향기
"냄새,진짜,좋다,맡다,향인데",향기
"쓰다,파우더,쓰다,착하다,가격,구매하다,케이스,예쁘다,용량,많다,좋다",용량
"특가,저렴하다,구매하다,구매하다,재구매,하게만,들다,다음,용량,크다,도해,쓰겠습디나,제조,일자,길다,좋다,즐겁다,명절,보내다,수고하다",용량
"기대,예쁘다,좋으네용",디자인
"쓰다,구매하다,양,적다,편,쓰다,같다,비싸다,흠",용량
"색상,청순해보이네요처음에매장이넘,이쁘다,들어가다,사다,이쁘다,목포,매장,없다,온라인,으로,구매하다,정말,색상,이쁘다,같다",색상
"왼쪽,발색,아련하다,로지,필터,인데,펄이,되다,이쁘다,색,은은하다,만족",색상
"끈적이다,매트하다,넘,좋다,가격대비,용량,적다,아쉽다",용량
"가격,저렴,품질,좋다,만족하다",가격
"부드럽다,발리다,색,생각,외,연하다,괜찮다,쓰다,검정,살다,생각",색상
"땀,흡수하다,시중,나오다,유명,데오드란트,제품,성분,좋다,사용하다,향,만족하다",향기
"쓰다,괜찮다,비비,크림,특유,향,싫어하다,적다,좋다,요다음,구매하다,하다",향기
"깔끔하다,좋다,알콜,강하다,깨끗하다,느낌,전,쓰다,자극적,쓰다,이만하다,없다,쓰다,좋다",디자인
"포장,깔끔하다,맘,들다",디자인
"저렴하다,사다",가격
"쓰다,흡수,빠르다,좋다,같다,추천하다",감촉
"다르다,데,가격,저렴하다,배송,칼배,만족,쓰다,전,향,다르다,거,같다,무었,인지,모르다,우선,쓰다,바르다,때,피부,트러블,올라오다,괜찮다",가격
"가볍다,발리다,다크닝,현상,없다,좋다,저렴,한데,커버력,좋다",감촉
"향,좋다,사은품,맘,들다,좋다",향기
"색상,맘,들다,번지다,좋다,쓰다,제품,믿다,구매하다",색상
"완전,좋다,트러블,생기다,고민하다,중,순하다,괜찮다,하다,구매하다,좋다,양,많다,가격대비,괜찮다,양,많다,사용하다,순하다,자극적,지도,않다,트러블,민감,하,피부,좋다",용량
"촉촉하다,칼라,이쁘다",색상
"파우더,좋다,바쁘다,사다,가다,시간,없다,인터넷,찾다,인터넷,싸다,저렴하다,가격,사다,배송,빠르다,좋다",가격
"쓰다,거인,데,싸다,사서,좋다,앞,구매하다,아침,뿌리다,시원하다,좋다",가격
"피지,억제,위하다,구매하다,제품,광고,효과,지속적,피지,많다,그렇다,사용,후,느낌,그렇다,강하다,향,싫어하다,분,향,없다,좋다,하다",향기
"전,한방,화장품,하다,한방,특유,냄새,싫다,해서,이자,녹스,사다,좋아하다,많다,스킨,로션,중,용량,있다,맘,들다,같다",용량
"양,많다,촉촉하다,좋다",용량
"향도,좋다,만족하다",향기
"행사하다,때,저렴하다,구매하다",가격
"미세하다,펄감,얼굴,환하다,하다,향,좋다",향기
"여름,바디,로션,대신,사용,중,좋다,향,심하다,좋다,같다",향기
"건조하다,갈라지다,트다,입술,요,바비,브라운,립스틱,립밤,약,효과,좋다,체리색,절판,혈색,좋다,헐리우드,레드,누드립,가깝다,페탈,사다,써갈때,입구,투명,링,뽑다,쓰다,있다",색상
"쓰다,거예요보습,잘되다,순하다,좋다,병째,쓰다",감촉
"용량,넘,작다,쓰다",용량
"사용,전,이다,배송,빠르규,제품,깔끔하다,좋다,스푼,없다,불다,빼군,좋다",디자인
"케이스,이쁘다,좋다,트러블성,닥터,쓰다,이번,하다,바꿔보다,좋다,좋다",디자인
"용량,많다,좋다",용량
"평상시,품절,구하다,구하다,이번,마리오,콜라보,제품,받다,되다,진짜,기쁘다,품절,이유답다,색,넘,예쁘다,샘플,챙기다,감사하다,사용하다,게용",색상
"미샤꺼,가성비,좋다,유용하다,사용하다,배송,빠르다,쿠폰,사용하다,저렴하다,구매하다,같다,기분,좋다,마켓,아이폰,앱,작성",가격
"샘플,많다,저렴하다,구매하다",가격
"은은하다,향,마음,들다,오픈하다,사용하다",향기
"라로슈포제,좋다,탈,없다,용량,적다,쓰다,상품,받,앗다",용량
"배송,빠르다,좋다,포장,상태,깔끔하다,좋다,제품,마음,들다",디자인
"배송도,빠르다,저렴하다,사다",가격
"예민하다,피부,화장품,쓰다,힘들다,중,이니스프리,한란,에센스,트러블,나다,촉촉하다,재구매하다,이니스프리,세일하다,때,구매하다,손해보다,기분,가격,저렴하다,세일,구매하다,좋다",가격
"매트하다,윤기,흐르,메이크업,좋다,쓰다,좋다,선물하다,주문하다,상담원,분,친절하다,기분좋다,구매하다,컬러,좀어두운편,타브렌드,해당,하다,같다,참고하다",색상
"색감,좋다,향,무난하다",색상
"좋다,이유,가성비,죽이다,수분,크림,만원,이상,쓰다,이유,모르다,양,많다,공개되다,정보,웬만하다,피부,맞다,친구,쓰다,맞다,촉촉하다,수분,공급,잘되다,느낌,속당김,없다",용량
"향,좋다,색상,은은하다,좋다",향기
"원래,쓰다,것,적다",용량
"용량,크다",용량
"생각,용량,작다,놀래다,가을되다,건조,한데,쓸다",용량
"배송,빠르다,크림,촉촉하다,좋다",감촉
"토니모리,덕분,수분,크림,품질,좋다,쓰다,버터,크림,용기,이쁘다,바다,향기,나다,싱그럽다,좋다",향기
"킬커버,가다,커버력,최고,유지력,최고,지인,선물,주다,제품,처음,쓰다,좋다,재구매,하다,용기,고급스럽다,예쁘다,감사하다,팔다",디자인
"색감,이쁘다,부드럽다,촉촉하다,좋다,선물,포장,완전,예쁘다",색상
"냄새,예민해,아무꺼,잘못,바르다,향,강하다,좋다,색,이쁘다",향기
"겨울,촉촉하다,좋다,건성,피부,좋다",감촉
"세일하다,싸다,사다,보내다,여행,가다,때,쓰다,대다,슬리퍼,목베개,좋다,같다,이다,제품,좋다,쓰다,샘플,주다,택배,뜯다,선물받다,기분,제조,일자,되다,쓰다,포어,제품,산뜻하다,스며들다,좋다,향,좋다",향기
"갖다,색,쿠폰,하다,저렴하다,구입하다",가격
"촉촉하다,마무리,끈적이다,조아",감촉
"받다,사용하다,액상,짜다,손등,올려놓다,볼때,진하다,베이지,색,보이다,익숙하다,핑크,색도,밝다,색,아니다,하다,바르다,후,보다,밝다,색,나다,얇다,펴발리,밀착감,맘,들다,건조하다,촉촉함,좋다,가격대비,좋은,상품",감촉
"지금,덥다,때,끈적이다,바르다,좋다",감촉
"파우더,향,은은하다,좋다",향기
"블랙,슈가,좋다",색상
"당첨되다,배송,무지,빠르다,크림,올줄,알다,사용하다,보내다,기분,좋다,고보습,크림,발림,좋다,피부,속깊,스며들다,것,같다,향기,나다,좋다",향기
"배송,빠르다,받다,생각,외,용량,작다,사용하다,편리하다,좋다",용량
"연령대,대중반,피부,타입,건성,지성,복합성,복합성,제품,사용,횟수,기간,처음,제조,일자,유효,기간,길다,도움,되다,사용,후기,흡수력,밀착력,등,좋다,들뜨다,번들거리다,적다,좋다",감촉
"립스틱,모양,바르다,편하다,나오다,좋다",디자인
"샘플,쓰다,좋다,사다,가격,검색하다,저렴하다,사다,샘플,쓰다,좋다,사다,가격,검색하다,저렴하다,사다",가격
"이번,처음,쓰다,향기,좋다,발리다,느낌,부드럽다,촉촉함,가다,얼굴,번들거리다,걱정,번들거리다,없다,아니다,다르다,크림,비하다,덜하다,같다,가격,착하다,번창하다",향기
"배송,빠르다,저렴하다,가격,좋다,눈,따갑다,용액,묽다,편,흔들다,회색,그려지다",감촉
"퍼스트,에센스,유명,타브,랜드,사용하다,요걸,바꾸다,되다,가격대비,괜찮다,여,부담,없다,가격,으로,사용하다,있다,화장솜,팩,사용하다,촉촉하다,민감하다,피부,트러블,올라오다,인공향,진하다,화장,품향,싫어하다,순하다,무향,좋다",가격
"헤라,비비,셋트,좋다,회사,언니,쓰다,강추하다,커버력,있다,향,좋다,만족하다,배송,빠르다,샘플,아쿠아,볼릭,종,추가,주다,설명,되다,셋트,빠지다,요청하다,귀찮다,하다,집,있다,샘플,처치,곤란,넘어가다,추후,꼼꼼하다,챙기다",향기
"배송,전반적,착용,소감,대만족,일다,조금,과하다,향기,하다,좋아하다,향기,계속,남아,만족,은은하다,펄감,원하다,베이비,핑크,컬러,제품,배송,전반적,착용,소감,대만족,일다,조금,과하다,향기,하다,좋아하다,향기,계속,남아,만족",향기
"부드럽다,발리다,밤,바르다,자다,촉촉함,아침,계속되다,같다,기분,좋다",감촉
"라네즈,다르다,파운데이션,구입하다,여름,매트하다,구입하다,괜찮다",감촉
"순하다,향,좋다",향기
"진짜,만지다,말랑말랑하다,발색,나쁘다,지속력,없다,듯요,색깔,예쁘다,쓰다,오후되다,날라가다,없다,높다,고정력,원하다,같다,색상,가루,타입,블러셔,해주,시다",색상
"하이라이트,구매하다,트렌센던스,하이라이트,주다,보라빛,나서다,부담스럽다,중고,나라,팔앗어요,키튼,바르다,누렇다,나오다,아이,쉐도우,사용하다,좋다,그,입자,곱다,좋다",색상
"향,좋다,저렴하다,가격,좋다,좋다",향기
"발림성,좋다,펄쉐도우임,가루,날림,심하다,발색도,좋다,색상,쁩니다,발림성,좋다,펄쉐도우임,가루,날림,심하다,발색도,좋다",감촉
"촉촉하다,좋다",감촉
"배송,빠르다,가격대비,많다,만족하다",용량
"좋다,가격,싸다,추천하다",가격
"백화점,테스트하다,저렴하다,가격,사다,만족하다",가격
"라로슈포제,토너,순하다,좋다,크다,장점,없다,단점,없다,향,무향,가깝다,좋다",향기
"가격,싸다,사다,좋다,만족하다",가격
"예쁘다,좋다,하늘하늘하다,입다,다니다,같다",디자인
"사용하다,제품,겨울,사용하다,촉촉하다,좋다",감촉
"추천하다,글,많다,사다,쓰다,좋다,디자인,이쁘다,다음,사서,쓸거,같다",디자인
"젤,타입,부드럽다,발리다,촉촉하다,떄,시원하다,느낌,들다,바르다,끈적이다,화장하다,전,바르다,있다,겨울,쓰다,건조하다,같다,요즘,들다,얼굴,당기다,바르다,다음번,크림,타입,사다,로레알,꽤괜찮은것,같다",감촉
"색깔,자연스럽다,무르다,그렇다,단단하다,좋다,작다,작다",색상
"유,빅,뷰티풀,튜토리얼,보다,따라하다,좋다,좋다,깔끔하다,좋다",디자인
"처음,쓰다,색,예쁘다,발림성,좋다",색상
"친구꺼,쓰다,좋다,구매하다,정말,만족하다,이쁘다,용량,크다,언니,쓰다,사용,기한,길다,좋다",용량
"다르다,제품,쓰다,바꾸다,분홍,펄,얼굴,화사하다,주다,비비,크림,요런거,필요,없다,바르다,페이스,파우더,하다,나가다,되다",색상
"색상,발색,발림성,만족하다",감촉
"좋다,아벤느,순하다,좋다,샘플,쓰다,좋다,주문하다",감촉
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,처음,구매하다,번지다,없다,브라운,계열,자연스럽다,맘,들다,감사,옥션,안드로이드,앱,작성",색상
"배송,빠르다,가격,저렴하다,같다,지금,처음,구매하다,쓰다,제품,순하다,가격,적당하다,미스트,이니스프리",가격
"향,좋다,당기다,없다,좋다,어머님,대만족,하다",향기
"가격대비,향,좋다,짱",향기
"용량,크다,좋다",용량
"스킨푸드,세일,때,살다,저렴하다,사다,에센셜,쓰다,마,드,쓰다,좋다",가격
"발색,이쁘다,좋다",디자인
"그닥,좋다,나쁘다,느끼다,다르다,상품평,각질제거되다,느끼다,다르다,건,무난하다,냄새,이상하다,쪼끔,쓰다,속,좋다",향기
"저렴하다,사다,쓰다,스킨,로션,예요,보습넘,좋다",가격
"마음,어용,촉촉하다,조으네용",감촉
"배송,가격,좋다",가격
"좋다,향기,좋다,피부,맞다,같다",향기
"저렴하다,사다,사은품,많다,좋다",가격
"원래,디올,제품,쓰다,품절,처음,구매하다,용량,작다,흠,단점,발색,색상,좋다",용량
"향기,좋다",향기
"배송,빠르다,용량,커서,좋다,쓰다,거랑,향,믿다,보습,잘되다,끈적이다,계절,쓰다,조음",용량
"원더,포어,프레쉬,너,처음,사용하다,좋다,아이브,라우,그리다,아이라이너,깔끔하다,좋다,리무버,대용량,좋다,저렴하다,가격,산듯요",디자인
"다르다,제품,쓰다,여자,친구,선물로받다,쓰다,쓰다,향도,좋다,부드럽다,간편하다,디자인,이쁘다,구매하다",디자인
"붉다,기,돌다,피부,그리다,색,이용하다,튜브,용기,양,조절하다,편하다,사용하다,좋다,제품,환율,지속적,가격,오르다,같다,아쉽다",가격
"양도,많다,저렴하다,서비스,상품,푸짐하다,감사하다",용량
"입자,곱다,바르다,퍼프,도,있다,간편하다,양,많다,배송,오다,좋다",용량
"비싸다,좋다,제품,쿠폰,쓰다,저렴히,사다",가격
"색상,연하다,생각,바르다,연하다,만족감,높다",색상
"매장,세일,가격,싸다,구매하다,은은하다,향,좋다,끈적이다,여름,사용하다,좋다",향기
"넘,좋다,쓰다,그닥,뽀얗다,느낌,없다,주문,하다,핑크톤,도,톤업,기대하다,주문하다,오프,저렴하다,샘플,없다,좋다,주다,본품,저렴하다,살다,좋다,사다,오다",가격
"기초,화장품,고르다,때,예민하다,편,아벤느,순하다,좋다,지성,속,건성,쓰다,결과,수분감,채우다,유분기,심하다,만족스럽다,용량,적다,다음,구매하다",감촉
"좋다,양,많다,조그마하다,없다,보였드만라주,많다,유용하다,맘,들다",용량
"향,좋다,흡수력,좋다,처음,쓰다,때,스킨,끈적하다,타입,나서다,쓰다,힘들다,펌핑,형태,용기,바뀌다,쓰다,편하다,같다",향기
"쓰다,남편,피부,트러블,심하다,쓰다,제일,맞다,인터넷,살다,가격,저렴",가격
"배송,빠르다,디자인,깔끔하다,좋다",디자인
"가볍다,발리다,향,강하다,편임",향기
"저렴하다,사다,색상,예쁘다",색상
"거울,달리다,실용적,소피,사진,색,옅다,분홍빛,도,진하다,베이지색,기본,립스틱,색상,바르다,때,시원하다,좋다,향,민트,향,바르다,때,매끄럽다,입술,뜨다,느낌,나다,시간,지나다,부드럽다,촉촉하다,스며들다",색상
"완전,기대,이상,좋다,오일세,럼이라촉촉,부드럽다,광이,넘넘,좋다,싸다,산거,같다,용,이렇다,알다,사재,기하다,껄,아까,워용",가격
"에센스,이기다,하다,묽다,타입,이다,스킨,흡사하다,용량,많다,제품,인지,궁금하다,구입하다,순하다,민감하다,피부,괜찮다,쫀쫀하다,타입,원하다,분,농축되다,쓰다,만족하다",용량
"메베,구매,사용,전이,상품평,좋다,믿다,구매하다,가격,부담되다,좋다",가격
