x,y
"여름,클라란스,가볍다,자극,복합성,피부,초록,스킨,강추",색상
"평소,에센스,바르다,피부,칙칙하다,같다,주문하다,가격대비,넉넉하다,좋다,피부,맑다,같다,얼굴,도포하다,때,볼,알러지,일어나다,하다,진정되다,끈적거리다,쓰다,에센스,중,좋다,같다",감촉
"자줏빛,핑크,섞이다,핫,핑크,색,이쁘다,바르다,파란빛,맴돌아서웜톤보다는쿨톤에잘어,울리다,나스,립,제품,쓰다,벨벳,매트,립,펜슬,매트하다,발색,잘되다,제느낌상,매트,립,펜슬,지속력,길다,부드럽다,발리다,마무리,감이,보기,매트하다,보이다,부드럽다,다쓰면또,구입,할거,같다",감촉
"쓰다,알다,같다,외관,이쁘다",디자인
"포장,이쁘다,고고,틴트,예쁘다,만족",디자인
"가격대비,괜찮다,디올,쓰다,디자인,귀엽다,사다",디자인
"유럽,여행,가다,때,스킨,들다,여행,중,멀티,아이템,필요하다,자외선,차단,되다,밤,바르다,되다,향,은은하다,좋다,여름,부담스럽다,건성,심하다,경우,바르다,좋다,환절기,겨울,좋다,지성,겨울,비추천",향기
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,배송,빠르다,디자인,심플하다,사용하다,있다,좋다,사용하다,옥션,안드로이드,앱,작성",디자인
"향기,좋다,받다",향기
"등등,같다,계열사,제품,쓰다,제품,쓰다,당기다,어쩌다,걱정하다,산뜻하다,당기다,심하다,그렇다,액,따르다,때,솜,적시다,사용하다,흘리다,경우,많다,조심하다,제품,디자인,세련되다,좋다,한데,입구,신경쓰다,사용하다,편하다,같다",디자인
"피부,흡수,금방되다,좋다,피부,흡수,금방되다,좋다,피부,흡수,금방되다,좋다",감촉
"촉촉하다,매끈매끈하다,좋다,같다,펌프식,편리하다,깔끔하다,좋다,설화수,다르다,바꾸다,살펴보다,상품평,좋다,구매하다,어제,밤,쓰다,자니,아침,얼굴,매끈,하다,촉촉,하",디자인
"사용,안하다,구성품,고급스럽다,쿠션,있다,음각,고급스럽다,보이다",디자인
"부드럽다,발리다,밤,사용하다,있다,좋다",감촉
"탄력,크림,유분기,많다,생각하다,번들거리다,좋다",감촉
"양도,많다,데일리,쓰다,무난하다,좋다",용량
"작다,귀엽다,가격,저렴하다,때,쓰다,있다,좋다,같다,색상,이쁘다",색상
"착하다,가격,좋다,품질,좋다,향,좋다,효능,말하다,없다,일주일,써본결,만족하다",향기
"리프팅,수분,되다,좋다,완전,만족",감촉
"향,좋다,사용하다,제품,서다,연휴,있다,늦다,받다,알다,생각,받다",향기
"분사,되다,부드럽다,향,좋다,화이트닝,효과,있다,같다",향기
"냄새,좋다,느낌,좋다",향기
"자극,순하다,향,없다,편,사용하다,에센스,크다,좋다,점,모르다,여름,로션바르기,귀찮다,하나,선크림,바르다,다니다,양,많다,바르다,간편하다,배송,바로,다음날,도착하다,인터파크,저렴하다",용량
"세안,후,잔여물,닦다,수분감,돋우다,위하다,사다,성분,보다,잡스럽다,깔끔하다,마음,들다,꿀,펩타이드,수면팩,쓰다,구매하다",디자인
"샘플,화이트,프로그램,세트,주다,좋다,마스크팩,넣다,기대,쓰다",색상
"토요일,오후,주문하다,어제,발송하다,월요일,받다,배송,짱,빠르다,치크,팝,유명하다,나만,없다,템,데이,할인,받다,구매하다,발색,컬러,패키지,예쁘다,치크,팝,망설이다,구매하다",색상
"부드럽다,발리다,은은하다,색상,이쁘다",색상
"배송,빠르다,선물,포장,예쁘다,되다,오다,색,예상하다,어둡다,미스,색,자체,예쁘다",색상
"바르다,이쁘다,좋다",디자인
"새틴,핑크,사다,선물하다,색상,예쁘다,좋다,배송,느리다,생일,선물,사다,넘,늦다,생일,지나다,선물하다",디자인
"로라,메르시에,파우더,이쁘다,좋다,포장,잘되다,오다",디자인
"비비,크림,용량,작다,품질,강하다,사은품,오다,샴푸,넘,쓰다,좋다",용량
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,피부,화장하다,건조하다,갈라지다,구매,하다,지금,쓰다,가격,인데,성능,좋다,커버력,약하다,피부,안,건조하다,좋다,옥션,안드로이드,앱,작성",가격
"발리다,커버,괜춘,좋다,용량,작다,용량,빼고,마음,들다",용량
"색상,이쁘다,세일,때,저렴하다,구매하다",색상
"시슬리,제품,가격,세다,빼다,품질,좋다",가격
"양,많다",용량
"알다,엄마,해라,쓰다,가격,좋다,향,좋다,쓰다,하루,길,걷다,아모레,퍼시픽,판메,사원,하다,샘플,주다,쓰다,인터넷,들어가다,정보,수집하다",향기
"건성,피부,끈적거림없,촉촉하다,겨울,사용하다,땅김없,사용하다,가격,저렴하다,맘,들다",가격
"다코타,핑크,색,이쁘다",색상
"향기,좋다,양두,많다,좋다",용량
"부드럽다,발림성,흡수,성도,좋다,촉촉하다",감촉
"한율,서리태,안티에이징,에센스,건성,겨울,쓰다,건조하다,저렴하다,사다,만족",가격
"좋다,향,좋다,발림성,좋다,배송,빠르다",감촉
"같다,제품,백화점,사다,색깔,하다,다르다,그치,쓰다,품질,자체,크다,다르다,같다,추천,많다,좋다",용량
"가격,저렴하다,양,많다,쓰다,같다,좋다,쓰다,추천하다",용량
"향,한방,화장품,같으네요,향,좋다,하다,쓰다,샘플,주다,좋다,화장품,가방,고급스럽다,예쁘다",디자인
"여름,지복합성,피부,번들거리다,부분,커버하다,고르다,케이스,깔끔하다,용기,커퍼,스프레이식,방식,독특하다,하다,향,좋다,같다,쓰다",향기
"좋다,촉촉하다,향,진히지,맘,들다,제조,일자,오래되다",향기
"발림,좋다,향,괜찮다,색상,자연스럽다,색상",향기
"건성,피부,맞다,냄새,무향,용량,작다,가격,저렴하다,사다,생각하다",용량
"좋다,향,좋다",향기
"요거,많다,쿠션,발리다,딴건,누르다,아혈,케이스,고급,지구,마켓,안드로이드,앱,작성",용량
"아이오페,화이트,매끄럽다,제품,넘,좋다,가격,저렴하다,푸짐하다,사은품,소리나다,좋다",색상
"추천하다,만족하다,커버력,디자인,귀엽다,배송,하루,이틀,오다",디자인
"전반적,냄새,좋다,쓰다,편하다",향기
"배송,빠르다,포장,깔끔하다,잘다,있다,헤라,립세럼,촉촉하다,색상,예쁘다,좋다",디자인
"배송,빠르다,집,앞,두다,남,집,베란다,놔두다,가지다,않다,택배,상자,이름,적히다,저렴하다,찾다,버리다,하다,다음날,아빠,찾다,가격,착하다,평,좋다,기분좋다,사다,선물하다,배송,기분,좋다",가격
"받다,필요하다,맘,들다,보다,이쁘다,다르다,색,구매하다,쓸다,감사하다",디자인
"알콜,냄새,나다,괜찮다",향기
"사진,색상,살색,낮다,연하다,피치색,바르다,분홍,피치,중간,데일리,좋다,여러번,덧바르다,은근,진해,져요,피부,희다,사람,바르다,이쁘다,얼굴,어둡다,스어필,쓰다,단점,뚜껑,결합,부분,부서지다,째,쓰다,그러다",색상
"촉촉하다,쓰다,제품,용량,많다,좋다,촉촉하다,무,촉촉해",용량
"코랄,계열,립,사랑하다,받다,쓰다,생각하다,색,맘,들다,만족하다,맥,매트하다,립,알다,쓰다,생각,안하다,라인,촉촉하다,텍스처,넘,맘,들다,쓰다",색상
"향,무난하다,리필,용품,경제적,할인받다,살다,있다,좋다",향기
"칼라,적당하다",색상
"럭키,박스,좋다,마스카라,오다,만족하다,생각하다,구성맘,들다,아이라이너,오다,색조,갖추다,아쉽다,사람,욕심,끝,없다,담,살다,감사하다",색상
"생각,외,배송,엄청나다,빠르다,오다,빠르다,해외,배송,아니다,알앗음,발림성,좋다,포장,상태,훌륭하다,오다,만족하다,사용하다,구매하다",감촉
"시슬리,휘또,마스카라,울트라,스트레치,뭉침없,깔끔하다,속눈썹,표현되다,용량,다르다,제품,비하다,많다,하다",용량
"선물하다,사용하다,분,향,강하다,쓰다,포장,되다,얘기,되다,받다,제품,어떠하다,부분,삭제하다,하다,모르다,오래되다,제품,긁다,자국,받다,찜찜하다",향기
"처음,벽돌색,비슷하다,도전하다,예술적,벨벳,재질,처럼,포송포송,하다,마무리,되다,감,좋다,색깔,말하다,존예,자체,다음번,재구매,의사",감촉
"한동안,쓰다,같다,시원하다,모공,깨끗하다,기분,알코올,성분,시원하다,상처,부위,여드름,상처,용량,넉넉하다,든든하다,한동안,쓰다,같다,시원하다,모공,깨끗하다,기분,알코올,성분,시원하다,상처,부위,여드름,상처,닦다,때,조심하다",용량
"색상,예쁘다,발림성,좋다",색상
"착하다,가격,구매하다,제조일,유통,기한,까다,착하다,가격,유통,기간,조금,신경,쓰이다,하다,아니다,좋다,알다,선물,주문하다",가격
"친구,선물하다,색상,쁩니다",색상
"훨,많다,구성,알차다,크림,사용하다,당일,피부,뽀얘지다,놀랍다,크림",용량
"저렴하다,예뻐고,좋다",디자인
"외형,마음,딱들었지,생각,용량,작다,실망,사용하다,편하다,색상,맘,들다,가격대비,차이나다",용량
"향,좋다,가격,할인,쓰다,할인많,하다,지에스,애용하다,하다",향기
"사용,전,매장,가격,싸다,좋다",가격
"향도,좋다,세일하다,사다,무난하다,걸쭉히,발리다",향기
"모공,커버되다,거같지,부각,안되다,번들거리다,전반적,만족하다",감촉
"바르다,쉽다,디자인되다,좋다,번쩍이다,매트하다,스타일,만족스럽다,마켓,안드로이드,앱,작성",감촉
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,저렴하다,좋다,제품,산거,같다,용기,꼭맞다,들어가다,누르다,나오다,쓸다,옥션,안드로이드,앱,작성",가격
"맘,들다,바르다,순간,부드럽다,발리다,피부,촉촉하다,표현되다,구입,후,통,사용하다,제품,없다,요건,사용하다",감촉
"많다,용량,넘,마음,들다",용량
"배송,완전,느리다,담,여유롭다,주문하다,가격,비하다,양도,적다,제품,괜찮,은거,같다,이다",용량
"진짜,예쁘다,색,맘,들다,품절,오프라인,구매하다,맘,들다",색상
"컬러감,피부,밀착도,모두,마음,듬",색상
"좋다,이전꺼,펜모양되다,좋았눈데,좋다",디자인
"건조하다,요즘,사무실,쓸다,주문하다,휴대하다,편하다,용량,넘,적다,다음,대용량,사다",용량
"연령대,대제,조일자,도움,되다,사용,후기,타다,회사,제품,구매하다,사용하다,더,페이스샵,행사하다,구매,하다,용량,작다,구매하다,다음,구매하다,사용하다,번창하다",용량
"저렴하다,가격,파데샘플,컬러,맞다,하다,끼다,좋다,비슷하다,시기,다르다,나스,블러셔,구입하다,필름,샘플,오다,생각,은은하다,컬러,데일리,베이스,쓰다,좋다",색상
"샘플,오다,쓰다,괜찮다,구입하다,가격대비,품질,용량,촉촉함,만족,주다,상품",용량
"좋다,배송비,나오다,배,배꼽,크다,하다,향,굿,굿",향기
"저렴하다,가격,구매하다,좋다",가격
"비오템,깔끔하다,좋다",디자인
"친구,추천,상품평,믿다,구입하다,좋다,베네피트,제품,그렇다,디자인,예쁘다,바르다,때,부드럽다,발리다,모공,가려주,효과,있다,같다,가리다,이제품,사용,후,파우더,바르다,두껍다,화장,먹다,하다,추천하다",디자인
"용량,크다,좋다",용량
"번째,재구입,하다,제품,에센스,팩하다,때,섞다,사용하다,제품,트러블,없,스며들다,향,아로마향,인게,좋내요,지속적,사용하다",향기
"백화점,매장,구입하다,색,이쁘다,눈,반짝이다",색상
"고민좀,하다,색상,완전,맘,들다,원하다,색상,립스틱,구입하다,요번,립,펜슬,이랑,멀티플,구매하다,한제품,맘,들다,제품,없다,나스,앞,사용하다,될꺼,같다,지속력,좋다,편,발림성,좋다,수정하다,때,팩트,위,덧바르다,들뜨다",감촉
"쓰다,전이지,좋다,기존,쓰다,고민없,바꾸다,쿠폰,이용하다,저렴하다,구매하다",가격
"다르다,곳,품절,상품,걱,전하다,배송,빠르다,색깔,넘,이쁘다,맘,들다,눌러쓰다,편하다",디자인
"여름,쓰다,여기,인터넷,싸다,같다,배송,빠르다,통사,온집안,여자,쓰다,셀룰라이트,제거,효과,있다,피부,보드랍다,탄력,생기다,같다,좋다,매일,바르다,마사지하다,타고나다,굵기,어쩌다,수없다,라인,잡히다",감촉
"뉴,스킨,핸드,로션,향,그닥,진하다,보습,짱",향기
"아이브로우,탄탄하다,생기다,모양,눈썹,그리다,좋다,되다,탄탄하다,느낌,있다,스크류,브러시,달리다,좋다,색,진하다,배송,짱,빠르다",색상
"좋다,산뜻하다,트러블,가라앉다",감촉
"색,이쁘다",색상
"쓰다,제품,데,쿠폰,쓰다,가격,저렴하다,살수,있다,좋다",가격
"딸기,우유빛,고급스럽다,이쁘다,발림성,부드럽다,일다",디자인
"배송,늦다,색상,이쁘다,괜찮다",디자인
"바르다,먼,색이뻐요",색상
"쓰다,마스카라,깔끔하다,좋다",디자인
"이태껏,두통,쓰다,딱하다,통,쓰다,좋다,알다,쓰다,때,좋다,모르겟는데,쓰다,피부톤,맑다,알겟어요,여드름,좋다,아니다,조금,기대,낮추다,쓰다,괜찬은것,같다,용,가격,양에비,비싸다,흠",가격
"저렴하다,구매하다",가격
"작은병,쓰다,큰걸,구매하다,보다,가격,비하다,작다,좋다",용량
"받다,용량,크다,크다,쓰다,있다",용량
"퍼펙트,리뉴,쓰다,대다,주름,신경쓰,주름,개선,하다,좋다,같다,자극,없다,촉촉하다,요즘,날씨,좋다",감촉
"받다,향,은은하다,좋다,쓰다,느낌,어떻다",향기
"히알루론산,사다,느낌,좋다,가격,맘에,들다,츤,천하다,쓰다,말이,없다,장사,번창,히,시다",가격
"선물,구입하다,모르다,선물,포장,넘,이쁘다,만족하다,고맙다",디자인
"앞전,핑크색,쿠션,좋다,같다,이다",색상
"가격,만족,성능,사용,편의성,상태,배송,도움,되다,사용,후기,저렴하다,구입하다,쓸안하다,만족하다,옥션,안드로이드,앱,작성",가격
"산뜻하다,좋다,여름,끈적이다,흡수,빠르다,향,괜찮다",향기
"악건,펌핑기랑,오다,악건성,색상,맘에,들다,좋다",색상
"세럼,가격,저가,바르다,괘안,은거,같다",가격
"양이,적다,커버,그러다",용량
"색상,이쁘다,좋다,저렴하다,비하다,지속력,높다,촉촉하다",디자인
"전,사용하다,제품,백화점,매장,가다,사다,쓰다,롯데,닷컴,사면,할인,되다,백화점,물건,보내다,편하다,주문하다,요,제품,지성,매트하다,화장,좋아하다,맞다,같다,가격대비하다,양,많다,바르다,진짜,좋다",용량
