r0,r1,target
17.324696,-26.31385,감촉
26.73115,-35.90346,감촉
-27.114119,0.6017226,감촉
-15.465016,49.3745,감촉
-0.33925584,13.669783,색상
28.760412,18.67556,색상
-42.093575,3.5798757,향기
-8.953458,-8.965184,감촉
-7.60164,12.305659,감촉
-33.308266,-2.8394682,향기
5.5389028,-19.288284,용량
-21.94612,39.15146,가격
31.46007,-28.29966,디자인
-29.10323,46.875843,감촉
-14.737466,-14.163427,향기
-15.51354,6.3823104,용량
-2.485549,-24.62332,용량
-14.944566,-21.689075,향기
3.3176267,-8.233563,가격
25.987684,43.547,색상
13.847913,36.87522,색상
-27.21448,-12.338968,향기
19.322777,-9.092267,가격
25.746012,30.693996,색상
29.02404,9.352088,색상
52.624157,17.919035,향기
-12.566134,-14.254222,감촉
-43.671734,18.9143,감촉
11.506399,7.541557,감촉
7.8845387,-20.68594,용량
-13.101727,-29.758692,향기
9.013622,-34.499428,용량
-37.32507,-27.765635,용량
34.669693,-6.520812,가격
-23.246054,21.283339,용량
-25.45496,17.348282,용량
-17.347284,-1.6017904,향기
32.80454,-34.75638,용량
-37.178898,-27.07522,디자인
24.127983,-47.37996,가격
-26.01553,-12.146091,향기
-41.381382,6.457497,향기
-52.00576,-22.793198,색상
1.4842582,25.335524,색상
-16.727983,-18.011826,디자인
-36.24888,33.2064,향기
11.848691,0.9024206,디자인
10.698488,-43.861404,용량
15.913812,-2.6444128,가격
-44.16367,15.053789,감촉
-22.106262,48.344265,디자인
-4.3915787,5.010215,향기
-1.7461841,-5.069962,용량
29.047943,45.1486,색상
15.151611,47.923397,디자인
-39.48908,-49.350403,가격
38.49912,-48.680668,감촉
-6.755445,0.8721463,용량
-56.320126,-24.947947,가격
15.69731,24.03932,디자인
-36.66844,1.835265,향기
-6.5525856,-5.285391,용량
-25.34269,-3.5354207,향기
4.147241,37.186726,색상
33.073135,26.848679,색상
-4.688778,44.213085,감촉
-9.081905,-2.9033937,용량
7.9123516,45.534325,색상
-14.877898,-2.57299,향기
-30.232023,21.5291,가격
24.130957,2.4157004,향기
-35.996864,22.020554,색상
-33.70642,38.721394,용량
3.9377213,24.124744,디자인
-31.991966,8.68422,감촉
14.063124,-33.376144,용량
-2.747181,-18.245777,용량
3.1604953,28.805532,용량
-20.87377,0.74978554,감촉
-31.311182,29.15567,디자인
-33.6571,-46.64406,향기
-22.53305,22.853779,용량
14.641371,-1.0827553,디자인
-22.465717,45.83112,디자인
-37.15602,20.434391,용량
-19.073761,15.3165,용량
21.136059,-25.819159,감촉
-29.307325,27.724575,향기
46.979256,-0.58829725,디자인
10.137153,-21.57284,용량
-34.74735,19.971079,감촉
31.190495,-1.2518495,색상
-22.422306,-17.399431,향기
-54.541027,-23.793556,가격
35.271362,-18.050316,색상
28.019495,2.9922047,용량
-9.163085,38.429104,디자인
44.32867,6.745937,디자인
-32.041832,15.025777,용량
-26.394266,25.803602,가격
-0.15891057,15.742379,색상
10.692902,-27.856953,용량
-4.406358,-3.4867938,용량
38.600037,-21.01286,색상
28.803537,11.003878,디자인
-22.946259,-6.7185407,용량
-21.645624,-56.031242,용량
7.7107267,49.33717,색상
-24.210207,7.622852,감촉
22.778858,-24.20434,감촉
-33.220505,-34.48118,용량
-15.594815,35.697308,가격
-39.47969,-2.8237207,용량
-63.629543,1.4783384,색상
-40.578667,20.315466,가격
-44.86198,13.056256,용량
2.226246,5.4152145,가격
35.135586,-52.498604,감촉
18.350843,-0.63801974,디자인
-40.664738,22.88045,감촉
22.809406,-45.4261,가격
-19.908197,-2.891445,감촉
-1.1274652,31.694542,디자인
37.22243,-54.56001,감촉
31.30277,-15.21589,가격
34.222534,-46.45478,가격
-1.6543502,18.081345,가격
13.608411,47.66654,디자인
34.749302,9.65541,색상
-32.635216,43.167442,가격
11.723976,45.417408,색상
-27.384888,-13.163548,향기
-13.114974,34.329094,디자인
37.956055,-26.9203,디자인
-5.096648,41.274662,감촉
12.376464,40.876743,색상
-11.622369,-1.2459813,용량
-24.099339,46.45628,색상
10.878385,12.501936,색상
34.329857,-21.952606,가격
9.020968,7.015921,감촉
-31.710178,39.578728,용량
-4.2324314,18.209782,가격
-8.884531,26.909245,디자인
57.22179,-9.667931,향기
-8.136077,-58.564163,색상
12.045627,-41.766148,감촉
10.477679,-44.09313,용량
-28.977287,7.6526237,감촉
10.244517,-58.45011,색상
4.7568192,11.550873,가격
-19.321974,25.23979,용량
26.52661,-50.477345,색상
63.301777,-21.873878,향기
50.059853,-2.6763566,디자인
16.448374,33.92283,디자인
35.90607,-36.038586,감촉
-34.38653,-45.4322,향기
21.063438,39.386585,색상
-42.068665,24.932112,향기
22.522614,27.240665,향기
-18.836706,-49.04245,감촉
4.219386,-22.825346,용량
-7.2282605,-10.401936,감촉
8.376356,10.970506,디자인
20.360716,-14.203803,향기
-21.702122,-49.155357,가격
14.118769,-4.140148,가격
26.740578,-49.60671,가격
27.739374,-48.39414,감촉
-30.722675,9.058065,감촉
15.340323,-12.814698,용량
-6.6655517,43.264,디자인
0.49631172,31.800758,디자인
-26.070068,4.6506553,감촉
-54.002483,-25.285408,가격
-36.28326,10.374,향기
42.232437,-43.050426,가격
29.508776,36.716545,색상
28.022484,9.018464,디자인
14.717467,46.849464,색상
34.37586,-38.73861,용량
31.378773,-29.401997,가격
1.8365895,-14.9440975,색상
-45.628704,10.692547,감촉
-38.04495,-28.933617,가격
23.999346,-63.80879,색상
19.010448,-24.488129,감촉
11.592239,27.547586,색상
40.923393,-8.212208,색상
-14.371197,-22.306528,향기
-39.311817,20.695337,디자인
-39.460358,27.034409,가격
6.7570333,23.519438,디자인
14.4920845,3.3047876,가격
-32.106228,38.920357,감촉
-43.73982,11.510966,감촉
4.173955,-4.0161276,가격
-56.71206,-25.088717,가격
-30.28481,-0.39383098,감촉
30.362928,-53.09725,가격
41.66356,-12.406644,디자인
-25.1908,26.596914,가격
-18.048456,35.10757,디자인
-34.531063,-33.244995,가격
-39.263,29.717388,색상
8.148618,38.76616,색상
0.6374563,42.215275,디자인
-24.695913,42.328976,가격
-2.7575235,43.760372,가격
30.032232,-31.667467,감촉
-2.3262517,5.594362,가격
13.707991,4.6679077,가격
12.125232,44.823193,디자인
-6.8493304,-60.179314,색상
-22.892956,-24.149563,향기
-11.794675,6.4716506,용량
-24.183886,48.940468,감촉
12.093969,47.65528,디자인
13.548072,-0.20227075,가격
-6.598641,-30.46001,향기
-27.788477,-6.511991,향기
-22.602211,40.71721,가격
21.797918,-25.240473,감촉
-7.6939545,-4.0565624,용량
-24.834234,3.6322088,감촉
-1.1445553,0.09368973,가격
-8.71937,34.630188,디자인
-26.4263,44.47375,가격
9.799804,11.555739,색상
-45.06094,-8.158057,용량
12.688309,31.364134,향기
39.435303,-6.6654162,색상
-38.100857,18.24685,감촉
21.547144,-21.16617,향기
12.8673525,30.448359,향기
-19.244713,-30.739962,향기
-33.25475,-33.448296,용량
-35.45748,32.04916,가격
-46.767323,10.065733,감촉
7.6884055,1.9892074,디자인
-8.431198,33.481945,디자인
-22.701822,-20.973131,향기
13.831009,-6.83493,가격
-32.38209,8.071406,향기
-0.7437996,12.426485,가격
-63.686714,0.13082841,가격
-21.061144,33.65575,용량
-25.497698,-2.2913542,향기
-6.974771,-11.272623,감촉
25.22052,21.556038,디자인
-28.293667,5.1147523,색상
29.266785,-18.71524,가격
-40.580578,-23.65407,감촉
37.217396,-54.51521,감촉
-0.60191107,-20.171286,용량
-10.014842,-24.098042,향기
-10.20655,58.00217,용량
27.45364,41.923054,색상
-40.642506,12.688261,감촉
-18.695301,-22.145418,향기
-54.385857,-30.377377,향기
20.122623,31.5818,용량
-21.54514,23.546137,용량
47.00318,-3.879969,색상
11.790306,15.657608,디자인
-34.877506,28.357231,감촉
10.260416,43.783257,색상
-7.319576,-1.0985316,용량
14.481365,41.317745,색상
30.023819,21.518244,색상
7.520335,17.53989,색상
3.347664,8.093187,가격
-7.119072,28.052961,디자인
1.1084269,9.818632,가격
32.705147,-43.264923,디자인
-8.581754,15.818485,가격
8.478891,48.083927,색상
-29.123621,9.459819,감촉
-23.207968,44.80456,가격
42.928856,-50.554176,감촉
35.332863,-11.12964,디자인
-3.7162194,-2.205246,용량
-10.38476,-18.112568,감촉
38.928356,-45.91154,감촉
17.946892,22.788906,디자인
10.052567,27.095997,가격
21.628656,-50.571083,디자인
-4.705467,36.88023,가격
-45.053406,15.308989,감촉
33.78339,-28.837383,가격
4.948371,51.174164,색상
44.006355,-26.630426,디자인
-19.530085,21.6731,용량
-32.59,30.32785,감촉
15.966437,-26.112377,감촉
17.475983,17.744114,디자인
3.7323241,0.15658621,감촉
28.593039,1.1277949,색상
16.706673,41.13623,색상
-1.6191331,36.08705,디자인
-29.05268,-19.98325,가격
-3.993791,20.868431,색상
-43.207928,0.3266776,감촉
2.4123495,-23.965652,용량
10.274971,15.178321,감촉
-0.9016759,-10.784965,향기
26.938076,19.971556,색상
-37.874763,-31.517015,감촉
-22.835215,-3.5948408,감촉
-21.949131,20.55501,색상
13.275559,21.202143,디자인
26.415077,-34.66986,향기
3.3905668,1.8462825,향기
36.45507,-20.87428,색상
12.978991,36.19019,디자인
-56.179947,-24.813528,가격
-24.131819,36.417805,용량
-36.92324,-2.2757263,향기
18.717203,12.10684,디자인
-28.674911,24.178333,가격
5.592426,-48.28216,용량
13.913196,-14.5073805,향기
1.3606226,21.301636,디자인
-32.304558,36.50929,가격
-37.63198,-28.317316,색상
11.211825,-29.613085,용량
-14.594943,-20.033901,용량
-1.2603881,37.268776,디자인
36.224453,-47.82218,감촉
17.457882,45.27235,감촉
17.421995,2.4098022,디자인
34.616295,9.588712,색상
17.13083,-54.165585,색상
14.352462,-4.2523746,가격
-4.3397,22.596066,가격
56.155636,18.425745,색상
-49.13752,-28.531507,용량
-53.629597,-30.736387,향기
2.5474916,-31.17708,감촉
-14.095391,-52.660786,향기
26.853876,-9.071177,용량
15.480781,45.76586,향기
33.717243,-26.027191,디자인
35.561146,-52.645786,감촉
-33.96249,-35.222183,가격
20.611935,-5.2547107,가격
-44.415283,-4.8760824,용량
-1.2336162,27.188248,디자인
24.928434,44.71576,색상
-27.246374,39.270615,가격
39.969677,-14.026421,디자인
-26.330093,-12.12033,향기
-4.6714664,-5.0348406,용량
-18.462912,-45.88264,디자인
-56.351555,-25.275293,가격
14.920103,3.1252546,디자인
28.786985,-27.432098,가격
-9.9417715,6.637216,감촉
6.418528,18.282728,감촉
4.938165,-60.85598,색상
-4.97494,-12.675431,감촉
0.26160064,39.29119,디자인
33.978188,-31.128767,가격
40.50137,-17.26066,색상
-31.010735,27.742193,감촉
38.393986,5.115728,디자인
26.968534,-34.72235,향기
-6.871429,22.932026,가격
-39.742195,-49.12237,가격
-21.148441,-0.6174688,감촉
22.231388,-18.330505,용량
-9.102876,1.3515044,용량
5.0747943,5.96344,가격
21.33196,-24.680983,감촉
-3.1411688,23.168858,색상
-35.40312,14.120544,용량
-21.61704,18.339924,용량
-13.113561,38.040398,가격
33.292267,3.6346211,색상
-0.4908796,-31.974571,감촉
13.588581,19.767498,디자인
25.639893,-52.096066,색상
-5.6628976,-57.466473,감촉
8.425163,40.28005,디자인
20.768238,36.279762,색상
21.977854,13.9715,감촉
22.170427,-63.049164,색상
25.02811,-63.216297,색상
53.557617,-32.23179,향기
37.100777,-25.071095,디자인
-18.272133,-3.023008,용량
16.064215,50.02321,디자인
-39.560608,-49.17253,가격
-2.4152255,35.034485,디자인
5.548185,-47.668617,용량
4.807541,49.431847,색상
-24.10448,18.48958,용량
-48.89578,5.58208,용량
-7.084405,10.105122,가격
-33.139263,14.816086,용량
-51.42758,-22.813353,디자인
2.0084527,-19.662428,용량
-4.3650236,19.318398,가격
-1.2722869,31.72968,디자인
-44.54133,4.693639,감촉
-54.623264,-23.919373,가격
2.4823778,-54.388954,용량
-9.648289,2.2993312,용량
-63.08146,3.1020875,감촉
-15.373153,1.3627636,감촉
-15.965764,6.3890615,용량
-9.187961,-3.6613128,용량
-27.17191,22.761812,용량
-29.783827,-2.1181288,감촉
24.195057,39.292667,색상
29.35795,17.629776,감촉
5.677438,39.98129,색상
18.430096,35.72301,색상
-60.041084,-10.519865,가격
-6.4051375,-35.36225,향기
55.359367,-33.383163,가격
-21.472414,-55.818565,용량
-20.92128,20.077026,용량
-14.443355,17.766386,색상
42.893574,-28.167913,디자인
-16.951809,6.607732,용량
18.626984,-53.304825,디자인
-20.890047,44.321438,디자인
0.35159475,-48.0518,용량
32.631634,-64.128555,디자인
43.54669,2.0801148,디자인
-25.858671,-8.058203,향기
16.065683,49.147045,디자인
-12.632739,2.8413956,용량
30.444544,10.580977,색상
24.104193,-56.507458,색상
18.767048,-24.379702,감촉
-26.822783,48.390232,용량
-41.595978,20.23227,감촉
-3.848514,30.779945,디자인
2.0740113,36.906857,디자인
-35.994797,23.967146,향기
-42.090572,-4.8390827,향기
-52.485485,-23.321653,디자인
34.232742,-46.46114,가격
-30.058384,10.46215,용량
52.909695,-31.83395,향기
-5.268687,-18.77563,용량
-6.256356,-2.9889321,가격
-3.426142,-55.585598,향기
3.8703861,4.569802,가격
28.02054,2.9870796,향기
11.252843,-26.778275,디자인
3.2572823,-47.003548,용량
-52.71896,-23.768513,디자인
12.765006,-2.5167873,가격
-8.67862,6.300984,감촉
-41.48245,-23.328653,가격
49.984432,-2.5669096,디자인
54.123734,-23.503757,향기
-3.1279802,-25.92852,감촉
7.5672326,49.356224,색상
48.28838,-0.45120236,디자인
38.71067,-22.770859,색상
29.254107,5.2718596,색상
-2.7647948,-2.364938,향기
4.7304845,7.597103,가격
5.1855125,33.536556,감촉
37.595066,-7.8560085,색상
3.9881012,33.15792,색상
0.41111368,-8.531929,색상
0.5881007,-24.28133,용량
-1.279813,6.567358,감촉
8.114947,1.4091343,가격
9.37337,41.447895,디자인
10.579212,-56.647045,감촉
-46.958668,9.1484375,향기
-6.640012,-59.32515,감촉
-3.9820716,-19.52704,향기
3.624879,-19.223026,용량
-14.755435,-7.2723484,용량
14.125513,32.055058,디자인
-40.53079,-0.6176061,향기
40.780952,5.8261113,디자인
-1.8331517,28.463346,용량
-28.622766,5.2069163,감촉
-22.932976,-18.877285,향기
-21.686518,3.4615402,용량
-14.666681,-22.171043,향기
-37.61337,10.688373,향기
-30.152035,28.28002,가격
28.356375,-30.49065,감촉
24.19091,-47.412876,가격
24.262295,-7.929625,디자인
24.184378,-16.607897,가격
-27.233627,-15.641946,향기
34.43909,2.713965,색상
-9.725512,17.459072,가격
-34.81137,32.47119,가격
31.858158,-49.61002,감촉
-55.852577,-31.041016,향기
-33.082207,11.456716,가격
-43.011326,23.571857,감촉
42.055233,0.61829054,용량
-32.126,6.944829,감촉
-17.565424,-9.297531,감촉
-15.308577,26.63393,감촉
33.72316,8.074376,색상
-28.467342,10.259604,감촉
-64.47559,2.4080079,색상
-22.820704,45.943,용량
-21.319248,-4.018322,감촉
-26.815027,33.662117,용량
0.1872267,39.132202,디자인
-9.853948,2.5787296,용량
33.980686,7.0853486,향기
57.182377,-16.623205,향기
-37.757618,23.367247,감촉
-1.436718,20.536737,가격
28.762691,-30.1592,감촉
10.975147,-26.019884,용량
-44.78093,4.019345,감촉
17.495966,9.165436,가격
3.078949,-26.428501,용량
-2.5993423,30.388634,디자인
10.644358,-19.432367,용량
24.416042,-59.921387,디자인
41.490772,5.3859534,디자인
4.244325,-12.16059,향기
29.573109,23.354961,색상
-6.5795946,-29.711803,향기
13.61644,25.737738,디자인
21.598095,23.17487,색상
5.7646017,-48.003628,용량
18.128366,40.5063,색상
37.879837,-2.8266392,감촉
-38.03539,-49.792007,디자인
16.415373,36.418285,색상
-16.509306,11.385464,용량
-38.95425,22.516655,가격
-5.2524047,-58.522514,감촉
-30.954325,-3.592917,향기
28.692116,-59.2073,색상
-20.078854,21.156805,용량
-19.417412,25.155596,용량
19.909962,-62.569416,색상
-40.22993,30.915028,가격
-0.47201255,-56.19908,향기
-27.590618,29.091291,감촉
-5.4488153,10.60887,용량
9.246023,-4.430095,가격
-0.22155681,38.71085,디자인
40.54705,-31.993513,색상
-43.016556,9.8723955,감촉
33.535374,-12.5642,감촉
17.245773,39.4614,디자인
47.382393,-0.6685488,디자인
20.259106,-14.087278,용량
-49.35151,-27.843317,용량
12.267854,3.4558487,향기
-38.25513,-28.633324,용량
-14.849083,20.867777,디자인
-39.051548,-28.758816,향기
13.501576,17.899006,디자인
20.382923,48.84015,색상
26.72689,-49.950066,가격
-9.772252,-22.627178,향기
14.953189,-48.645252,디자인
4.5134068,-55.83328,가격
-6.913829,-12.006001,감촉
-40.196407,-48.0957,가격
-17.047544,24.278576,색상
47.924557,4.0773644,디자인
0.6965068,13.343635,가격
3.3124876,-19.892727,용량
-2.2003317,19.812645,가격
8.682228,45.14498,디자인
14.714274,7.8099813,감촉
-15.731189,41.357254,색상
27.443716,11.714376,색상
16.569483,-19.853636,감촉
39.88215,6.2786107,디자인
35.604996,-41.52663,감촉
-26.854555,-13.10551,디자인
15.673044,18.073278,디자인
-37.693707,-28.310524,감촉
7.966872,35.46445,디자인
28.608088,7.2102714,디자인
23.642796,10.470031,색상
14.761641,-5.178845,가격
-10.936903,4.368164,용량
24.22509,-47.254765,가격
-32.60453,12.627637,용량
23.681461,50.59897,색상
16.630966,-17.370367,감촉
18.460068,-16.534132,디자인
36.75313,-7.5391297,가격
1.9894676,-22.119078,용량
22.099024,-43.35778,가격
-5.2439446,-3.7727733,용량
19.221848,-16.53338,감촉
15.28859,19.221905,디자인
-30.761461,6.721942,색상
28.743,-45.64679,감촉
-15.243234,-17.999239,용량
-6.4735813,16.885702,가격
-7.566087,4.75355,감촉
-40.37629,-23.589231,감촉
7.4784904,-28.916721,용량
0.5822748,17.487694,가격
12.898361,14.701809,디자인
28.58127,15.775586,색상
4.1330934,11.429938,향기
38.59968,-51.37961,감촉
-16.893028,6.095081,가격
-37.44537,-25.952158,용량
15.585279,-8.014552,감촉
-43.871502,21.686684,색상
-0.2730321,-0.49419492,용량
14.224491,30.196175,색상
17.231705,50.577705,색상
9.20444,-21.871048,용량
13.145805,13.720929,감촉
-12.351081,19.5792,가격
10.039808,33.567093,감촉
-34.158394,-45.823746,향기
-7.210351,-3.00398,용량
-39.961544,-0.7099841,향기
-20.248575,15.3011875,용량
0.18957639,45.594044,색상
24.77466,48.13737,색상
-23.12893,41.54238,가격
-45.31481,23.380178,감촉
42.812313,2.8317897,디자인
-8.164564,44.482338,색상
32.244564,-12.191622,색상
26.860092,-19.942839,디자인
12.054409,-0.36484542,가격
9.76471,-14.329358,향기
-11.653606,-31.7818,향기
-3.8746336,38.178913,디자인
33.033176,14.540138,색상
17.792095,52.5133,감촉
-31.541746,25.844393,감촉
23.326729,39.9949,색상
-0.30883276,-9.2437,향기
-40.736168,25.416912,가격
-46.755875,14.706595,향기
-11.576326,-31.045557,향기
23.233118,-32.606346,감촉
-34.306316,17.677498,용량
25.534204,49.232536,색상
-8.197786,24.235928,감촉
-34.2705,40.101578,가격
18.337566,26.614727,색상
-5.695103,-14.608279,감촉
